juris_id,ecozone,canfi_genus,a,b,c,k,volmin
BC,9,122,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,123,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,124,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,125,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,126,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,127,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,128,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,129,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,130,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,131,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,132,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,133,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,134,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,135,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,136,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,137,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,138,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,139,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,140,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,141,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,142,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,143,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,144,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,145,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,146,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,147,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,148,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,149,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,150,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,151,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,152,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,153,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,154,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,9,155,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,1,0.9371720045,-0.0049544430,1.1802917467,-0.0000000100,5.0000000000
BC,12,2,0.6671121468,-0.0416466420,15.0038399240,-0.0000000100,24.0000000000
BC,12,3,0.8609091024,-0.0130470360,2.4533093087,-0.0025102800,14.5000000000
BC,12,4,1.8372188851,-0.0026919060,0.2000000100,-0.9067212500,12.0000000000
BC,12,5,0.8021659316,-0.0223597730,1.9856772281,-0.0000000100,4.5000000000
BC,12,6,1.0630168480,-0.0029347790,0.4477085755,-0.1387054640,4.5000000000
BC,12,8,0.9371720045,-0.0049544430,1.1802917467,-0.0000000100,5.0000000000
BC,12,9,1.1402408843,-0.0031090070,0.5152547586,-0.1236363270,5.5000000000
BC,12,10,1.4519658271,-0.0021496640,0.8574951586,-0.0612388900,14.5000000000
BC,12,12,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,121,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,122,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,123,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,124,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,125,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,126,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,127,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,128,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,129,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,130,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,131,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,132,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,133,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,134,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,135,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,136,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,137,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,138,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,139,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,140,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,141,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,142,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,143,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,144,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,145,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,146,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,147,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,148,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,149,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,150,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,151,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,152,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,153,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,154,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,12,155,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,13,1,0.9873607691,-0.0053211600,0.8171214309,-0.0510380720,7.0000000000
BC,13,2,1.1130909281,-0.0023215710,0.3571853162,-0.2082016500,4.5000000000
BC,13,3,0.9646680630,-0.0034911180,1.0540930765,-0.0000000100,5.0000000000
BC,13,4,1.1296235721,-0.0021671620,0.4436279566,-0.1428130850,5.5000000000
BC,13,5,1.1121089405,-0.0028065830,0.4042826819,-0.1418065460,3.0000000000
BC,13,6,1.0630168480,-0.0029347790,0.4477085755,-0.1387054640,4.5000000000
BC,13,7,0.9444599967,-0.0071735850,1.4593848229,-0.0340111300,19.0000000000
BC,13,8,1.1296235721,-0.0021671620,0.4436279566,-0.1428130850,5.5000000000
BC,13,9,1.0065214845,-0.0059845220,0.9430258044,-0.0358924160,6.5000000000
BC,13,10,0.7338078287,-0.0320322230,99.9999999900,-0.0022935540,95.0000000000
BC,13,11,2.3174914186,-0.0070797280,0.2000000100,-1.3615050340,11.0000000000
BC,13,12,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,71,0.9444599967,-0.0071735850,1.4593848229,-0.0340111300,19.0000000000
BC,13,72,0.9444599967,-0.0071735850,1.4593848229,-0.0340111300,19.0000000000
BC,13,73,0.9444599967,-0.0071735850,1.4593848229,-0.0340111300,19.0000000000
BC,13,121,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,122,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,123,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,124,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,125,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,126,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,127,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,128,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,129,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,130,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,131,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,132,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,133,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,134,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,135,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,136,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,137,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,138,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,139,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,140,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,141,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,142,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,143,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,144,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,145,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,146,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,147,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,148,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,149,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,150,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,151,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,152,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,153,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,154,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,13,155,0.9443410463,-0.0118582910,2.0288740000,-0.0167056680,16.5000000000
BC,14,1,0.8514479598,-0.0139000000,1.5635401198,-0.0020574180,5.0000000000
BC,14,2,0.8669474016,-0.0080146120,0.9657388962,-0.0158213980,3.5000000000
BC,14,3,0.8169886801,-0.0140904030,1.6405152022,-0.0000000100,5.0000000000
BC,14,4,1.8372188851,-0.0026919060,0.2000000100,-0.9067212500,12.0000000000
BC,14,5,0.8021659316,-0.0223597730,1.9856772281,-0.0000000100,4.5000000000
BC,14,6,1.0630168480,-0.0029347790,0.4477085755,-0.1387054640,4.5000000000
BC,14,7,1.6920139272,-0.0039676870,0.2000000100,-0.7775067450,6.0000000000
BC,14,8,0.8514479598,-0.0139000000,1.5635401198,-0.0020574180,5.0000000000
BC,14,9,0.9753692453,-0.0069958110,0.7910571471,-0.0545211620,5.0000000000
BC,14,10,0.7798275626,-0.0233296700,4.3588765624,-0.0005300500,17.5000000000
BC,14,11,2.3174914186,-0.0070797280,0.2000000100,-1.3615050340,11.0000000000
BC,14,12,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,71,1.6920139272,-0.0039676870,0.2000000100,-0.7775067450,6.0000000000
BC,14,72,1.6920139272,-0.0039676870,0.2000000100,-0.7775067450,6.0000000000
BC,14,73,1.6920139272,-0.0039676870,0.2000000100,-0.7775067450,6.0000000000
BC,14,121,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,122,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,123,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,124,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,125,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,126,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,127,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,128,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,129,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,130,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,131,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,132,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,133,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,134,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,135,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,136,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,137,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,138,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,139,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,140,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,141,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,142,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,143,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,144,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,145,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,146,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,147,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,148,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,149,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,150,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,151,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,152,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,153,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,154,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
BC,14,155,0.5594934213,-0.0638547540,99.9999999900,-0.0000000100,41.5000000000
MB,5,1,0.8684221036,-0.0210358380,3.5988626446,-0.0100425870,20.0000000000
MB,5,2,0.9383320028,-0.0271684670,8.6766479965,-0.0001000100,26.5000000000
MB,5,3,0.8676967281,-0.0256354200,4.9782991449,-0.0226153240,28.0000000000
MB,5,6,0.7307764340,-0.0290429770,9.6398095675,-0.0001000100,29.0000000000
MB,5,9,1.0999999900,-0.0088986380,1.9514321513,-0.0001000100,8.0000000000
MB,5,11,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
MB,5,12,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,121,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,122,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,123,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,124,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,125,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,126,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,127,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,128,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,129,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,130,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,131,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,132,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,133,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,134,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,135,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,136,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,137,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,138,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,139,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,140,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,141,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,142,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,143,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,144,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,145,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,146,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,147,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,148,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,149,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,150,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,151,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,152,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,153,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,154,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,5,155,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,1,0.8684221036,-0.0210358380,3.5988626446,-0.0100425870,20.0000000000
MB,6,2,0.9383320028,-0.0271684670,8.6766479965,-0.0001000100,26.5000000000
MB,6,3,0.8676967281,-0.0256354200,4.9782991449,-0.0226153240,28.0000000000
MB,6,6,0.7307764340,-0.0290429770,9.6398095675,-0.0001000100,29.0000000000
MB,6,7,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
MB,6,9,1.0999999900,-0.0088986380,1.9514321513,-0.0001000100,8.0000000000
MB,6,10,0.7095459501,-0.1020137040,74.9999999900,-0.0001000100,26.0000000000
MB,6,11,0.8009816481,-0.0322716990,5.7752365505,-0.0000000100,13.0000000000
MB,6,12,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,71,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
MB,6,72,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
MB,6,73,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
MB,6,121,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,122,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,123,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,124,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,125,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,126,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,127,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,128,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,129,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,130,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,131,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,132,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,133,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,134,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,135,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,136,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,137,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,138,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,139,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,140,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,141,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,142,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,143,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,144,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,145,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,146,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,147,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,148,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,149,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,150,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,151,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,152,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,153,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,154,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,6,155,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
MB,9,1,0.7970220346,-0.0224955920,2.8068126412,-0.0001000100,7.5000000000
